Created on 04-08-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-03-30 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-30 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-29 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 05-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 04-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 03-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 02-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 01-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-28 12-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 11-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 10-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 09-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 08-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 07-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 06-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 05-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 04-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 03-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 02-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 01-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 12-PM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 11-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 10-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 09-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 08-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 07-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
2018-03-27 06-AM,ETHUSD,329.44,329.44,329.44,329.44,0.0,0.0
