Created on 04-08-2018,http://www.CryptoDataDownload.com,,,,,,
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-04-01 10-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 09-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 08-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 07-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 06-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 05-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 04-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 03-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 02-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 01-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-04-01 12-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 11-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 10-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 09-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 08-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 07-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 06-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 05-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 04-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 03-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 02-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 01-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 12-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 11-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 10-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 09-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 08-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 07-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 06-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 05-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 04-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 03-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 02-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 01-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-31 12-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 11-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 10-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 09-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 08-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 07-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 06-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 05-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 04-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 03-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 02-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 01-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 12-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 11-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 10-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 09-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 08-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 07-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 06-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 05-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 04-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 03-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 02-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 01-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-30 12-AM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 11-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 10-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 09-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 08-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 07-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 06-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 05-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
2018-03-29 04-PM,BTCUSD,11857.74,11857.74,11857.74,11857.74,0,0
